Unnamed: 0,name,img_url,golden_img_url,type,have_normal,have_golden,is_cropped,skip
5470,Stargazing,https://media.hearthpwn.com/avatars/410/570/91101.png,https://media.hearthpwn.com/avatars/410/572/91101.gif,Ability,True,True,True,False
5471,Start the Speed Run,,,Ability,False,False,False,False
5472,Sticky Fingers,https://media.hearthpwn.com/avatars/413/579/89527.png,https://media.hearthpwn.com/avatars/413/581/89527.gif,Ability,True,True,True,False
5473,Stomp,,,Ability,False,False,False,False
5474,"Stomp, Stomp, STOMP",,,Ability,False,False,False,False
5475,Strength Within,,,Ability,False,False,False,False
5476,Strike,,,Ability,False,False,False,False
5477,Strike at Thee,,,Ability,False,False,False,False
5478,Sudden Death!,https://media.hearthpwn.com/avatars/412/652/91696.png,https://media.hearthpwn.com/avatars/412/654/91696.gif,Ability,True,True,True,False
5479,Summon Dreadsteeds,,,Ability,False,False,False,False
5480,Summon Firesworn,,,Ability,False,False,False,False
5481,Summoner,,,Ability,False,False,False,False
5482,Summoner Competition,https://media.hearthpwn.com/avatars/412/475/77471.png,https://media.hearthpwn.com/avatars/412/477/77471.gif,Ability,True,True,True,False
5483,Summoning,,,Ability,False,False,False,False
5484,Summoning Frenzy,,,Ability,False,False,False,False
5485,Superior Subjugation,,,Ability,False,False,False,False
5486,Survival,,,Ability,False,False,False,False
5487,Survival Tactics,,,Ability,False,False,False,False
5488,Swarm,,,Ability,False,False,False,False
5489,Swarm,,,Ability,False,False,False,False
5490,Swarm,,,Ability,False,False,False,False
5491,Swarm Portals,https://media.hearthpwn.com/avatars/419/681/77506.png,https://media.hearthpwn.com/avatars/419/683/77506.gif,Ability,True,True,True,False
5492,Swarming,,,Ability,False,False,False,False
5493,Swarming,,,Ability,False,False,False,False
5494,Swarming Beasts,,,Ability,False,False,False,False
5495,Swing Across,https://media.hearthpwn.com/avatars/423/414/27324.png,https://media.hearthpwn.com/avatars/423/415/27324.gif,Ability,True,True,True,False
5496,Tactical,,,Ability,False,False,False,False
5497,Tactical Reinforcements,https://media.hearthpwn.com/avatars/413/600/89545.png,https://media.hearthpwn.com/avatars/413/602/89545.gif,Ability,True,True,True,False
5498,Tag Team,https://media.hearthpwn.com/avatars/417/485/77237.png,https://media.hearthpwn.com/avatars/417/487/77237.gif,Ability,True,True,True,False
5499,Take 'Em Down,,,Ability,False,False,False,False
5500,Take the Shortcut,https://media.hearthpwn.com/avatars/416/309/27342.png,https://media.hearthpwn.com/avatars/416/311/27342.gif,Ability,True,True,True,False
5501,Tank Up!,,,Ability,False,False,False,False
5502,Tarnished Coin,https://media.hearthpwn.com/avatars/418/817/22413.png,https://media.hearthpwn.com/avatars/418/819/22413.gif,Ability,True,True,True,False
5503,Taunt,,,Ability,False,False,False,False
5504,Taunt,,,Ability,False,False,False,False
5505,Taunt,,,Ability,False,False,False,False
5506,Taunt,,,Ability,False,False,False,False
5507,Taunt,,,Ability,False,False,False,False
5508,Taunt,,,Ability,False,False,False,False
5509,Taunt,,,Ability,False,False,False,False
5510,Teambuilding,,,Ability,False,False,False,False
5511,Tech Portals,https://media.hearthpwn.com/avatars/419/678/77505.png,https://media.hearthpwn.com/avatars/419/680/77505.gif,Ability,True,True,True,False
5512,Technological,,,Ability,False,False,False,False
5513,Technology,,,Ability,False,False,False,False
5514,Tekhan Shuffle Dummy,,,Ability,False,False,False,False
5515,The Box,https://media.hearthpwn.com/avatars/410/462/91047.png,https://media.hearthpwn.com/avatars/410/464/91047.gif,Ability,True,True,True,False
5516,The Coin,https://media.hearthpwn.com/avatars/413/27/141.png,https://media.hearthpwn.com/avatars/413/29/141.gif,Ability,True,True,True,False
5517,The Darkness,https://media.hearthpwn.com/avatars/416/306/27341.png,https://media.hearthpwn.com/avatars/416/308/27341.gif,Ability,True,True,True,False
5518,The Eye,https://media.hearthpwn.com/avatars/423/418/27338.png,https://media.hearthpwn.com/avatars/423/419/27338.gif,Ability,True,True,True,False
5519,The Final Battle,https://media.hearthpwn.com/avatars/412/793/62968.png,https://media.hearthpwn.com/avatars/412/795/62968.gif,Ability,True,True,True,False
5520,The Hand of Rafaam,https://media.hearthpwn.com/avatars/410/594/91126.png,https://media.hearthpwn.com/avatars/410/596/91126.gif,Ability,True,True,True,False
5521,The Masked Ball,https://media.hearthpwn.com/avatars/412/478/77473.png,https://media.hearthpwn.com/avatars/412/480/77473.gif,Ability,True,True,True,False
5522,The Mystery Card,https://media.hearthpwn.com/avatars/412/913/91762.png,https://media.hearthpwn.com/avatars/412/915/91762.gif,Ability,True,True,True,False
5523,The Portal Opens,https://media.hearthpwn.com/avatars/419/708/49916.png,https://media.hearthpwn.com/avatars/419/710/49916.gif,Ability,True,True,True,False
5524,The Professional,,,Ability,False,False,False,False
5525,The Rock,https://media.hearthpwn.com/avatars/419/861/58781.png,https://media.hearthpwn.com/avatars/419/863/58781.gif,Ability,True,True,True,False
5526,The Saint,https://media.hearthpwn.com/avatars/419/852/58778.png,https://media.hearthpwn.com/avatars/419/854/58778.gif,Ability,True,True,True,False
5527,The Silver Hand,,,Ability,False,False,False,False
5528,The Swap,https://media.hearthpwn.com/avatars/407/606/89962.png,https://media.hearthpwn.com/avatars/407/608/89962.gif,Ability,True,True,True,False
5529,Thick Hide,,,Ability,False,False,False,False
5530,Thief,,,Ability,False,False,False,False
5531,Thief,,,Ability,False,False,False,False
5532,Thief,,,Ability,False,False,False,False
5533,Thief,,,Ability,False,False,False,False
5534,Third Wish,https://media.hearthpwn.com/avatars/418/865/92184.png,https://media.hearthpwn.com/avatars/418/867/92184.gif,Ability,True,True,True,False
5535,Time Bubble,https://media.hearthpwn.com/avatars/412/874/91748.png,https://media.hearthpwn.com/avatars/412/876/91748.gif,Ability,True,True,True,False
5536,Time Warp Dummy FX,,,Ability,False,False,False,False
5537,Timeline Collision,https://media.hearthpwn.com/avatars/412/847/91738.png,https://media.hearthpwn.com/avatars/412/849/91738.gif,Ability,True,True,True,False
5538,Timely Blast,https://media.hearthpwn.com/avatars/412/877/91749.png,https://media.hearthpwn.com/avatars/412/879/91749.gif,Ability,True,True,True,False
5539,Tiny Trouble,,,Ability,False,False,False,False
5540,Titanic Ring,https://media.hearthpwn.com/avatars/424/4/92389.png,https://media.hearthpwn.com/avatars/424/5/92389.gif,Ability,True,True,True,False
5541,To My Aid Underling!,https://media.hearthpwn.com/avatars/412/784/62964.png,https://media.hearthpwn.com/avatars/412/786/62964.gif,Ability,True,True,True,False
5542,Togwaggle's Dice,https://media.hearthpwn.com/avatars/410/585/91117.png,https://media.hearthpwn.com/avatars/410/587/91117.gif,Ability,True,True,True,False
5543,TOO SOON!,https://media.hearthpwn.com/avatars/412/829/91727.png,https://media.hearthpwn.com/avatars/412/831/91727.gif,Ability,True,True,True,False
5544,Topsy Turvy,https://media.hearthpwn.com/avatars/407/447/89924.png,https://media.hearthpwn.com/avatars/407/449/89924.gif,Ability,True,True,True,False
5545,Totem of the Dead,https://media.hearthpwn.com/avatars/417/446/77223.png,https://media.hearthpwn.com/avatars/417/448/77223.gif,Ability,True,True,True,False
5546,Totemic Might,https://media.hearthpwn.com/avatars/423/44/367.png,https://media.hearthpwn.com/avatars/423/45/367.gif,Ability,True,True,True,False
5547,Totemic Surge,https://media.hearthpwn.com/avatars/423/806/90833.png,https://media.hearthpwn.com/avatars/423/807/90833.gif,Ability,True,True,True,False
5548,Totems,,,Ability,False,False,False,False
5549,Totems,,,Ability,False,False,False,False
5550,Totems Versus Secrets,https://media.hearthpwn.com/avatars/419/855/58779.png,https://media.hearthpwn.com/avatars/419/857/58779.gif,Ability,True,True,True,False
5551,Touch It,https://media.hearthpwn.com/avatars/423/420/27339.png,https://media.hearthpwn.com/avatars/423/421/27339.gif,Ability,True,True,True,False
5552,Tracker,,,Ability,False,False,False,False
5553,Trade Secrets,,,Ability,False,False,False,False
5554,Transformations,,,Ability,False,False,False,False
5555,Trapper,,,Ability,False,False,False,False
5556,Trick Shots,,,Ability,False,False,False,False
5557,Trickery,,,Ability,False,False,False,False
5558,Trickery,,,Ability,False,False,False,False
5559,Tricks of the Trade,,,Ability,False,False,False,False
5560,Tricky Traps,,,Ability,False,False,False,False
5561,Triple Reward,https://media.hearthpwn.com/avatars/428/143/127444.png,https://media.hearthpwn.com/avatars/428/144/127444.gif,Ability,True,True,True,False
5562,Twist - Plague of Death,https://media.hearthpwn.com/avatars/424/112/92491.png,https://media.hearthpwn.com/avatars/424/113/92491.gif,Ability,True,True,True,False
5563,Twist - Plague of Madness,https://media.hearthpwn.com/avatars/424/106/92485.png,https://media.hearthpwn.com/avatars/424/107/92485.gif,Ability,True,True,True,False
5564,Twist - Plague of Murlocs,https://media.hearthpwn.com/avatars/424/100/92481.png,https://media.hearthpwn.com/avatars/424/101/92481.gif,Ability,True,True,True,False
5565,Twist - Plague of Murlocs Dummy,https://media.hearthpwn.com/avatars/424/102/92482.png,https://media.hearthpwn.com/avatars/424/103/92482.gif,Ability,True,True,True,False
5566,Twist - Plague of Wrath,https://media.hearthpwn.com/avatars/424/108/92487.png,https://media.hearthpwn.com/avatars/424/109/92487.gif,Ability,True,True,True,False
5567,Twist - The Carts,https://media.hearthpwn.com/avatars/410/651/91151.png,https://media.hearthpwn.com/avatars/410/653/91151.gif,Ability,True,True,True,False
5568,Twist - The Coffers,https://media.hearthpwn.com/avatars/422/966/91143.png,https://media.hearthpwn.com/avatars/422/967/91143.gif,Ability,True,True,True,False
5569,Twist - The Finale,https://media.hearthpwn.com/avatars/410/639/91145.png,https://media.hearthpwn.com/avatars/410/641/91145.gif,Ability,True,True,True,False
5570,Twist - The Prisons,https://media.hearthpwn.com/avatars/422/968/91149.png,https://media.hearthpwn.com/avatars/422/969/91149.gif,Ability,True,True,True,False
5571,Twist - The Stench,https://media.hearthpwn.com/avatars/410/642/91146.png,https://media.hearthpwn.com/avatars/410/644/91146.gif,Ability,True,True,True,False
5572,Twisted,,,Ability,False,False,False,False
5573,Twisted,,,Ability,False,False,False,False
5574,Twisted Light,https://media.hearthpwn.com/avatars/418/991/35371.png,https://media.hearthpwn.com/avatars/418/993/35371.gif,Ability,True,True,True,False
5575,Unbreakable,https://media.hearthpwn.com/avatars/419/849/58777.png,https://media.hearthpwn.com/avatars/419/851/58777.gif,Ability,True,True,True,False
5576,Unique,,,Ability,False,False,False,False
5577,Unique,,,Ability,False,False,False,False
5578,Unique,,,Ability,False,False,False,False
5579,Unleash the Beasts,https://media.hearthpwn.com/avatars/419/837/58773.png,https://media.hearthpwn.com/avatars/419/839/58773.gif,Ability,True,True,True,False
5580,Unload,,,Ability,False,False,False,False
5581,Unlocked Potential,https://media.hearthpwn.com/avatars/423/890/92304.png,https://media.hearthpwn.com/avatars/423/891/92304.gif,Ability,True,True,True,False
5582,Unwavering,,,Ability,False,False,False,False
5583,Vanguard,,,Ability,False,False,False,False
5584,Vicious Swipe,https://media.hearthpwn.com/avatars/423/756/49899.png,https://media.hearthpwn.com/avatars/423/757/49899.gif,Ability,True,True,True,False
5585,Victorious Rally,https://media.hearthpwn.com/avatars/413/597/89544.png,https://media.hearthpwn.com/avatars/413/599/89544.gif,Ability,True,True,True,False
5586,VIP Membership,https://media.hearthpwn.com/avatars/423/894/92307.png,https://media.hearthpwn.com/avatars/423/895/92307.gif,Ability,True,True,True,False
5587,Volcanic Might,https://media.hearthpwn.com/avatars/422/48/52599.png,https://media.hearthpwn.com/avatars/422/50/52599.gif,Ability,True,True,True,False
5588,Wade Through,https://media.hearthpwn.com/avatars/416/294/27337.png,https://media.hearthpwn.com/avatars/416/296/27337.gif,Ability,True,True,True,False
5589,Walk Across Gingerly,https://media.hearthpwn.com/avatars/416/258/27325.png,https://media.hearthpwn.com/avatars/416/260/27325.gif,Ability,True,True,True,False
5590,Warcry,,,Ability,False,False,False,False
5591,Warlock,https://media.hearthpwn.com/avatars/412/769/62997.png,https://media.hearthpwn.com/avatars/412/771/62997.gif,Ability,True,True,True,False
5592,Warlock,https://media.hearthpwn.com/avatars/412/712/91717.png,https://media.hearthpwn.com/avatars/412/714/91717.gif,Ability,True,True,True,False
5593,Warrior,https://media.hearthpwn.com/avatars/412/715/91719.png,https://media.hearthpwn.com/avatars/412/717/91719.gif,Ability,True,True,True,False
5594,Warrior,https://media.hearthpwn.com/avatars/412/772/62999.png,https://media.hearthpwn.com/avatars/412/774/62999.gif,Ability,True,True,True,False
5595,Weapons,,,Ability,False,False,False,False
5596,Weapons,,,Ability,False,False,False,False
5597,Weapons,,,Ability,False,False,False,False
5598,Wee Beasts,,,Ability,False,False,False,False
5599,Wee Minions,,,Ability,False,False,False,False
5600,What's Mind is Mine,,,Ability,False,False,False,False
5601,What's Mind is Mine,,,Ability,False,False,False,False
5602,Whirling Winds Dummy,,,Ability,False,False,False,False
5603,Wild Banana,https://media.hearthpwn.com/avatars/428/113/127422.png,https://media.hearthpwn.com/avatars/428/114/127422.gif,Ability,True,True,True,False
5604,Wild Magic,,,Ability,False,False,False,False
5605,Windfall Blessing,https://media.hearthpwn.com/avatars/420/896/90450.png,https://media.hearthpwn.com/avatars/420/898/90450.gif,Ability,True,True,True,False
5606,Wise Decisions,,,Ability,False,False,False,False
5607,Wise Decisions,,,Ability,False,False,False,False
5608,Wish for Companionship,https://media.hearthpwn.com/avatars/416/231/27314.png,https://media.hearthpwn.com/avatars/416/233/27314.gif,Ability,True,True,True,False
5609,Wish for Glory,https://media.hearthpwn.com/avatars/416/225/27312.png,https://media.hearthpwn.com/avatars/416/227/27312.gif,Ability,True,True,True,False
5610,Wish for More Wishes,https://media.hearthpwn.com/avatars/416/228/27313.png,https://media.hearthpwn.com/avatars/416/230/27313.gif,Ability,True,True,True,False
5611,Wish for Power,https://media.hearthpwn.com/avatars/416/219/27310.png,https://media.hearthpwn.com/avatars/416/221/27310.gif,Ability,True,True,True,False
5612,Wish for Valor,https://media.hearthpwn.com/avatars/416/222/27311.png,https://media.hearthpwn.com/avatars/416/224/27311.gif,Ability,True,True,True,False
5613,Witch Costume,https://media.hearthpwn.com/avatars/419/291/63203.png,https://media.hearthpwn.com/avatars/419/293/63203.gif,Ability,True,True,True,False
5614,Wondrous Wisdomball,https://media.hearthpwn.com/avatars/410/582/91108.png,https://media.hearthpwn.com/avatars/410/584/91108.gif,Ability,True,True,True,False
5615,Wondrous Wisdomball Copy Cards Tokenspell,,,Ability,False,False,False,False
5616,Wondrous Wisdomball Empty Hand Tokenspell,,,Ability,False,False,False,False
5617,Wondrous Wisdomball Free Minions Tokenspell,,,Ability,False,False,False,False
5618,Wondrous Wisdomball Random Legendary Tokenspell,,,Ability,False,False,False,False
5619,Wondrous Wisdomball Summon Taunts Tokenspell,,,Ability,False,False,False,False
5620,Work for Dr. Boom,https://media.hearthpwn.com/avatars/419/315/92021.png,https://media.hearthpwn.com/avatars/419/317/92021.gif,Ability,True,True,True,False
5621,Work for Hagatha,https://media.hearthpwn.com/avatars/419/312/92019.png,https://media.hearthpwn.com/avatars/419/314/92019.gif,Ability,True,True,True,False
5622,Work for Madame Lazul,https://media.hearthpwn.com/avatars/419/321/92025.png,https://media.hearthpwn.com/avatars/419/323/92025.gif,Ability,True,True,True,False
5623,Work for Togwaggle,https://media.hearthpwn.com/avatars/419/318/92023.png,https://media.hearthpwn.com/avatars/419/320/92023.gif,Ability,True,True,True,False
